==loop WT_1 WT_2 WT_3 TRT_1 TRT_2 TRT_3 baseMean log2FoldChange lfcSE pvalue padj
2850==2850 18 17 19 24 14 13 17.2433718991007 -0.0330608227481111 0.227117695439577 0.794072669396302 0.999550476130121
2851==2851 70 49 47 42 57 76 55.940439487649 0.0250151953768027 0.201011733524709 0.857210236413055 0.999550476130121
2852==2852 26 31 14 24 24 26 23.7851093438693 0.0138798779000893 0.218251798297448 0.917107697436058 0.999550476130121
2853==2853 22 29 22 21 23 19 22.3307012938483 -0.0895672213142322 0.227602007948934 0.510946377601565 0.999550476130121
2854==2854 19 22 21 80 56 88 46.7308828748981 1.72143157915006 0.323968349955913 6.69016830806983e-09 2.03529786972169e-07
2855==2855 119 131 83 139 155 113 121.343849010577 0.156080738737746 0.202525899477835 0.282982327625456 0.999550476130121
2856==2856 65 75 58 48 70 70 63.3455608106288 -0.0494649214045537 0.19385605467626 0.71761257252252 0.999550476130121
2857==2857 98 113 150 66 127 129 112.133159715556 -0.0933777573966634 0.204883627004155 0.504638324237877 0.999550476130121
2858==2858 59 65 58 56 59 64 59.245847600202 -0.0241430546940454 0.188609451821609 0.85808205398017 0.999550476130121
2859==2859 47 40 29 48 32 43 39.2156350678301 0.0276227884471801 0.205465521802758 0.840052462022454 0.999550476130121
2860==2860 94 81 96 73 100 64 83.4285174901076 -0.119114646963235 0.198853219908025 0.400354755722459 0.999550476130121
2861==2861 50 33 44 54 48 49 45.605062410111 0.112367563705201 0.210615641853788 0.429899614249688 0.999550476130121
2862==2862 44 36 36 49 33 45 39.8719175436838 0.0497122397712302 0.204512217697739 0.717972376114212 0.999550476130121
2863==2863 51 63 59 54 73 56 58.4107452564184 0.0300237439284639 0.192330811725939 0.827467408548936 0.999550476130121
2864==2864 42 76 84 74 76 53 66.4795684332234 -0.00671844761531036 0.200053159764306 0.959014005908548 0.999550476130121
2865==2865 23 29 22 15 18 18 20.5398702114686 -0.239507328824362 0.293143728515787 0.131186282898401 0.999550476130121
2866==2866 15 18 31 15 16 25 19.7070913147942 -0.0707485148453683 0.232295602202947 0.585853524269175 0.999550476130121
2867==2867 29 32 33 20 34 42 31.1713492915008 0.00317874192997142 0.211353845202248 0.982556182763656 0.999550476130121
2868==2868 116 103 114 147 120 115 117.308486410291 0.10611502419245 0.183548894740948 0.444341710316353 0.999550476130121
2869==2869 31 34 30 29 28 32 30.203498736138 -0.0496498539915556 0.209933029634356 0.7139362482856 0.999550476130121
2870==2870 98 79 58 105 58 103 82.1832196260404 0.0755708189745559 0.204234842722286 0.587539250084935 0.999550476130121
2871==2871 32 34 32 24 24 31 29.0705313566967 -0.149053208126134 0.234690140039776 0.304475566802435 0.999550476130121
2872==2872 102 84 48 59 62 53 67.0260539348523 -0.247829250140689 0.252538422360819 0.123734184212073 0.999550476130121
2873==2873 106 67 84 109 98 108 93.8175156092233 0.158024278908471 0.203120841376212 0.278031516363889 0.999550476130121
2874==2874 53 49 31 29 52 28 39.7391542631083 -0.13412640624187 0.231630580466357 0.347408451190537 0.999550476130121
2876==2876 11 6 7 7 12 14 9.3411463075808 0.100728772174834 0.260303402132625 0.3981483257434 0.999550476130121
2877==2877 51 60 65 81 56 81 64.6156473347791 0.156368190292123 0.212509782687642 0.286616862533859 0.999550476130121
2878==2878 56 48 57 54 48 55 52.2018828912296 -0.0296106800234984 0.192836273611256 0.827446018929267 0.999550476130121
2879==2879 38 42 32 46 40 50 40.6662701755678 0.126086858957775 0.216124834597516 0.379950633968615 0.999550476130121
2880==2880 94 110 108 80 111 59 92.321701718783 -0.194176027185085 0.220711255676431 0.19843766469913 0.999550476130121
2881==2881 63 50 50 71 76 48 58.7258078154263 0.121450607993095 0.209001706868977 0.396484313668982 0.999550476130121
2882==2882 14 14 5 17 9 18 12.61957792732 0.1043854959292 0.255221048655214 0.403642583225226 0.999550476130121
2883==2883 38 37 37 35 33 50 37.7352589325634 0.0237702417075436 0.203666306142804 0.86283843957853 0.999550476130121
2884==2884 89 78 75 110 63 106 85.4669393476044 0.0963488640364992 0.199335152712365 0.493649712335749 0.999550476130121
2885==2885 57 32 56 32 35 41 41.5801040737781 -0.228560826065741 0.256901489246194 0.149012161826535 0.999550476130121
2886==2886 2 2 2 3 3 3 2.45804601297292 0.045327666016534 0.266589822003827 0.547197803179132 0.999550476130121
2887==2887 27 41 37 200 168 144 100.76797691664 2.19997860255773 0.273472757342693 5.24872010370979e-17 4.8283262847681e-15
2888==2888 47 40 36 47 46 57 44.7662483301377 0.133191872766728 0.214839758734349 0.356872764151757 0.999550476130121
2889==2889 49 65 83 29 68 51 56.6811125665703 -0.213783813251825 0.255014588687293 0.169420858346742 0.999550476130121
2890==2890 72 66 56 62 65 71 64.3237152661886 0.00390104320564706 0.187314177100102 0.978374484732135 0.999550476130121
2891==2891 24 32 22 35 48 29 31.1364392090517 0.242278034520785 0.27478932785634 0.13308973050432 0.999550476130121
2892==2892 47 71 48 35 46 61 50.5572212797833 -0.117571413240549 0.216374760061854 0.408054202518714 0.999550476130121
2893==2893 92 69 100 73 88 116 88.2763521966853 0.0326388441693479 0.190542126415853 0.812719183158513 0.999550476130121
2894==2894 54 38 43 48 36 53 44.6419243459507 -0.000408882890553866 0.200020924790528 0.99609503267272 0.99993894890947
2895==2895 75 82 102 69 84 93 82.8979076957964 -0.0525670702188515 0.187693799448858 0.700184552989435 0.999550476130121
2896==2896 40 70 68 62 42 65 56.9606137076453 -0.0447198722870463 0.202703254751581 0.742521727610358 0.999550476130121
2897==2897 14 15 17 92 84 56 45.4054179201351 2.2129497463143 0.344240895101568 8.50589771128537e-12 3.30008169098169e-10
2898==2898 19 23 29 22 26 25 23.6325315912225 0.00674253935179231 0.215531458301189 0.960666707546286 0.999550476130121
2899==2899 42 36 29 30 25 32 31.8625438825518 -0.145381940333132 0.231628408117492 0.315589654452276 0.999550476130121
2900==2900 97 69 72 50 69 61 68.675643392286 -0.255385092482226 0.237608085350702 0.110380609600113 0.999550476130121
2901==2901 79 70 70 84 50 67 68.9660978308725 -0.0753743879939805 0.196407282265682 0.586097350760974 0.999550476130121
2902==2902 90 48 91 63 93 86 77.297631433584 0.0268591434920291 0.198662682928203 0.845227117844963 0.999550476130121
2903==2903 73 47 43 67 36 70 55.1345106347653 0.0277925184112925 0.206380200556037 0.839005329961319 0.999550476130121
2904==2904 53 73 39 49 52 63 53.9750662827936 -0.0141656201751479 0.199349906456963 0.915793488244058 0.999550476130121
2906==2906 73 57 84 55 79 64 67.6482638399997 -0.0692765383370103 0.196114111450756 0.615689755417835 0.999550476130121
2907==2907 19 50 32 22 28 34 30.3689451081015 -0.110060081174293 0.233931057415252 0.423707676771813 0.999550476130121
2908==2908 71 76 70 83 64 83 73.3458668530821 0.0336903134817188 0.185714942731487 0.806262416296787 0.999550476130121
2909==2909 36 33 34 28 33 24 30.8804604711794 -0.134805133696432 0.228096789381001 0.347538047375351 0.999550476130121
2910==2910 93 82 58 53 69 76 70.7612675614068 -0.136125293236172 0.209388935139691 0.344331950007095 0.999550476130121
2911==2911 77 89 87 82 93 94 85.6454267565676 0.0372226989635454 0.180818772135908 0.782741383699235 0.999550476130121
2912==2912 60 59 63 60 69 76 63.4817736174598 0.0805060211914279 0.192771917188957 0.562777460229511 0.999550476130121
2913==2913 64 68 55 41 54 58 55.8315730024427 -0.169717691882824 0.217800659436076 0.252145347518561 0.999550476130121
2915==2915 119 93 134 145 132 93 117.526687858785 0.0402360816821992 0.187100495609358 0.769558791206088 0.999550476130121
2916==2916 27 35 27 26 29 32 28.8815889891438 -0.0225264423580204 0.209863484212635 0.865695096800989 0.999550476130121
2917==2917 5 2 8 3 5 2 4.11281470616024 -0.0729989761614956 0.268511585960821 0.420273876798181 0.999550476130121
2918==2918 77 88 88 64 75 99 80.5887620976156 -0.0595110513815013 0.189608655384264 0.664107005943771 0.999550476130121
2919==2919 90 65 113 85 69 92 84.4115219904314 -0.0758793736245794 0.19633794918083 0.583546093374035 0.999550476130121
2920==2920 62 74 72 63 67 109 73.303520778508 0.0904852401229837 0.201601062257943 0.519242482750321 0.999550476130121
2921==2921 82 77 82 84 76 75 78.1384179914671 -0.0327006011693022 0.181920504432445 0.808137541916461 0.999550476130121
2922==2922 67 63 65 300 284 372 187.908662003762 2.22463086159013 0.232765168596988 7.07280931626847e-23 3.76548509321115e-20
2923==2923 99 97 104 73 79 92 89.3509578936068 -0.20005039539252 0.205397668305926 0.178298073181371 0.999550476130121
2924==2924 61 79 98 76 67 92 77.6372519936459 -0.0209411867160938 0.190721035127346 0.876914094558639 0.999550476130121
2925==2925 25 18 22 27 28 33 25.0815942151096 0.179932382173374 0.253477267708581 0.22881970639683 0.999550476130121
2926==2926 94 110 91 124 71 107 97.9753028384522 0.00649633865969697 0.187963281800104 0.963509464781245 0.999550476130121
2927==2927 13 16 11 15 14 17 14.103805956085 0.0533143891851282 0.234082385033661 0.672831914498274 0.999550476130121
2928==2928 82 74 61 63 88 71 72.0335666858245 0.00568413244811925 0.188225195937961 0.968095415315136 0.999550476130121
2929==2929 13 12 13 10 8 5 10.033579742094 -0.209624117876162 0.320407169399062 0.134971871689208 0.999550476130121
2930==2930 10 15 5 9 9 11 9.67877380144064 -0.015597081807205 0.240877922008067 0.889436770422515 0.999550476130121
2931==2931 74 69 91 69 77 92 77.4627649426702 0.000989623872153654 0.185928341850485 0.995555847102216 0.99993894890947
2932==2932 25 18 21 16 16 21 19.2165586389147 -0.105227871051678 0.237343413019906 0.436726861195432 0.999550476130121
2933==2933 97 69 102 100 132 79 94.9970174431527 0.10374266428159 0.200696588164311 0.472952374140674 0.999550476130121
2934==2934 52 60 84 55 56 63 60.7620705742513 -0.099475906865196 0.202994999591856 0.478768909015129 0.999550476130121
2935==2935 8 10 11 6 8 14 9.35332687045389 -0.016081673987838 0.241217075898776 0.885735170262893 0.999550476130121
2936==2936 9 7 7 6 5 3 6.08558467353984 -0.132467959189425 0.286876579121715 0.234356028956629 0.999550476130121
2937==2937 6 8 9 7 7 6 7.0619840661965 -0.0421644024544153 0.249441587253097 0.693528440157693 0.999550476130121
2938==2938 98 112 122 131 86 73 102.171122429072 -0.116578124082712 0.201539608655354 0.410736195423543 0.999550476130121
2939==2939 6 8 4 11 10 2 6.7244873149012 0.0561807929876421 0.25571906314939 0.58780968963914 0.999550476130121
2940==2940 65 59 67 69 50 55 59.9390377416522 -0.0822427462370274 0.196463795755245 0.554999960269544 0.999550476130121
2941==2941 121 119 79 102 112 72 99.3305472612914 -0.0950889383526054 0.197842385531028 0.497261542673209 0.999550476130121
2942==2942 131 142 146 100 127 125 126.614976008133 -0.17459852663858 0.192317259588705 0.224000831493082 0.999550476130121
2944==2944 64 86 70 288 264 412 193.315678136436 2.05026867470212 0.253852868730931 3.8300435792236e-17 3.5634279242427e-15
2945==2945 25 26 32 34 28 38 30.0148809185247 0.106714509972644 0.222283634612324 0.44772671276832 0.999550476130121
2946==2946 51 43 40 24 39 45 39.7407817584106 -0.158285686789495 0.231996926405137 0.281651218975233 0.999550476130121
2947==2947 111 81 121 71 89 98 93.7942758245799 -0.174777158886715 0.209732346528301 0.236099617797639 0.999550476130121
2948==2948 57 73 80 87 58 87 72.520075696403 0.0624863038617209 0.19506559106425 0.651787708855625 0.999550476130121
2949==2949 56 54 51 47 43 51 49.5888303805517 -0.110891933299788 0.204416781056507 0.43367835036616 0.999550476130121
2950==2950 64 55 57 46 42 57 52.7212353137576 -0.162600483483946 0.216610726179694 0.269766192117833 0.999550476130121
2951==2951 8 5 7 6 6 5 6.07802768333612 -0.0432761318315611 0.252760144128561 0.672932335547668 0.999550476130121
2952==2952 90 69 103 49 63 73 73.4689855215608 -0.339214435921332 0.259800608648379 0.0505901942283242 0.864441634216761
2953==2953 24 18 17 22 23 18 20.0196437403747 0.0255181019718297 0.220998013217806 0.846172634257474 0.999550476130121
2954==2954 11 10 8 15 13 8 10.6613503466728 0.072344865495045 0.246798326093074 0.547836644879062 0.999550476130121
2955==2955 11 7 15 12 21 16 13.4394918554734 0.16736520242701 0.280349486762208 0.223624337553744 0.999550476130121
2956==2956 55 105 100 48 95 66 77.0230452818566 -0.162660267268653 0.231892619842086 0.270587364541952 0.999550476130121
2957==2957 7 4 6 4 5 2 4.60505842209721 -0.0893554974451263 0.272022223822932 0.35629661602395 0.999550476130121
2958==2958 58 79 81 98 79 64 75.3193015585781 0.0637138941169397 0.194348013097206 0.645257809386232 0.999550476130121
2959==2959 57 73 85 68 63 59 66.5115391382339 -0.1074921049083 0.199606760434487 0.445717486837727 0.999550476130121
2960==2960 186 171 187 222 211 231 198.115901375509 0.181643912057539 0.179872011462204 0.195165404298789 0.999550476130121
2961==2961 41 47 43 29 35 42 38.9215475214375 -0.162355319081609 0.228186229767831 0.271893100155487 0.999550476130121
2962==2962 40 69 46 44 55 53 50.3728957716171 -0.0231515081954522 0.199807702454319 0.862977894114361 0.999550476130121
2963==2963 26 23 25 17 20 13 20.3847519885733 -0.256516681516827 0.303513345515992 0.114734550662254 0.999550476130121
2964==2964 173 132 232 137 167 224 174.817103603826 -0.0245927667592108 0.190258793403306 0.855314402003845 0.999550476130121
2965==2965 99 90 105 88 71 72 86.2620720418828 -0.23443874204819 0.2156498803048 0.126951462473202 0.999550476130121
2966==2966 58 64 59 45 77 59 59.4021664962676 -0.0109476141355478 0.194252106737624 0.934645986646797 0.999550476130121
2967==2967 92 62 93 110 74 117 89.8885631185137 0.141710489972924 0.209053095478917 0.328767267476392 0.999550476130121
2968==2968 122 67 105 588 432 580 309.222265534193 2.37030026449812 0.254053846883927 6.00488626431316e-22 2.30179300283652e-19
2969==2969 14 13 23 26 23 18 19.1892982586595 0.144124398404295 0.253555958809448 0.303809989547446 0.999550476130121
2970==2970 46 52 51 43 40 67 49.061776744443 -0.00576126371289562 0.199063847794228 0.963926009998183 0.999550476130121
2971==2971 96 123 71 125 97 84 97.79095403693 0.0288484267891811 0.191767165391206 0.833939982341229 0.999550476130121
2972==2972 79 109 85 61 100 65 81.940336265489 -0.160281306948734 0.214245194006517 0.275050006027303 0.999550476130121
2973==2973 75 96 111 93 99 146 101.66974100328 0.130522724732669 0.20356683953744 0.363453892339245 0.999550476130121
2974==2974 45 53 46 38 39 55 45.3030507643832 -0.0707861506386746 0.203535347158081 0.608158500156923 0.999550476130121
2975==2975 42 50 44 41 44 44 43.4973202412573 -0.0475523956635153 0.198848382261199 0.727910189461062 0.999550476130121
2976==2976 47 31 50 51 46 43 43.9840375582368 0.0497185678268383 0.202920562220293 0.718008960293611 0.999550476130121
2977==2977 8 8 7 5 3 8 6.4083026259306 -0.0976938322630403 0.268366636250092 0.366285202850776 0.999550476130121
2978==2978 5 5 5 6 4 4 4.76190349295524 -0.0168359033149951 0.253641406673135 0.857511181337622 0.999550476130121
2979==2979 86 98 99 127 93 92 97.6344684639767 0.0664688727154613 0.185386003291651 0.626773343927296 0.999550476130121
2980==2980 9 19 13 21 13 13 14.4358239627023 0.050193401940041 0.235344557530936 0.687411022423314 0.999550476130121
2981==2981 33 43 44 40 36 40 38.7388800843064 -0.0325398061848965 0.202037433669988 0.810134761339912 0.999550476130121
2982==2982 6 5 8 7 8 2 5.91452566779603 -0.0288239765412645 0.252025978236023 0.771714776416982 0.999550476130121
2983==2983 23 22 15 16 23 22 19.8515696572398 0.00070297836751971 0.220982112450337 0.997058449971578 0.99993894890947
2984==2984 12 15 15 11 15 18 14.1088273672935 0.0131402973162714 0.230075991809203 0.917216862441169 0.999550476130121
2985==2985 52 55 55 68 49 61 55.7864690524671 0.0581424700979588 0.194817909873163 0.673293375764249 0.999550476130121
2986==2986 16 25 21 17 22 23 20.3461839728703 -0.00763248584655763 0.220136131261895 0.951833862495498 0.999550476130121
2987==2987 28 15 19 9 25 19 18.8832023144414 -0.0781269363673174 0.23686601430817 0.543827585601999 0.999550476130121
2988==2988 92 115 74 81 123 84 93.3525927938889 0.007146702560687 0.190289271100242 0.959676958943938 0.999550476130121
2989==2989 63 65 71 71 35 69 61.4201815261373 -0.10019495519296 0.20951062459511 0.475630180966518 0.999550476130121
2990==2990 28 21 18 17 27 27 22.638261794374 0.022158023307296 0.219013693041361 0.867224330478164 0.999550476130121
2991==2991 66 92 101 122 92 75 89.9267873423125 0.0704487814205684 0.196025006209314 0.612426195014289 0.999550476130121
2992==2992 64 92 85 82 76 92 80.5653486904604 0.0166533243522615 0.185455130324161 0.903913732420209 0.999550476130121
2993==2993 48 43 67 96 60 74 63.6124388589242 0.313993312775768 0.267473570616543 0.0682209649349404 0.999550476130121
2994==2994 92 100 105 48 64 75 79.5667405811228 -0.527141762689375 0.268834273784121 0.0070342329020992 0.167268123823366
2995==2995 75 67 61 64 25 53 56.7067044676574 -0.295251662288083 0.282227347973838 0.0836658428697771 0.999550476130121
