"loop"=="WT_1" "WT_2" "WT_3" "TRT_1" "TRT_2" "TRT_3" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "log2FoldChange" "lfcSE" "pvalue" "padj"
8573==69 60 63 248 160 276 143.14296749534 1.73664000741074 0.265051536400796 3.3414924168623e-12 1.34544209373073e-10 -1.72791533284077e-05 0.0541045274146982 0.99706444701974 0.999999433852421
8574==10 13 12 4 12 11 10.1817839241644 -0.0954246254281298 0.256213701510321 0.426673878416978 0.999550476130121 0.00175727620020292 0.055798089891562 0.737559038558122 0.999999433852421
8575==96 160 114 118 137 86 116.715701697773 -0.0725154123130482 0.195068870503171 0.59943410518934 0.999550476130121 -0.000553736740281584 0.0540312194097481 0.972148594323891 0.999999433852421
8576==57 73 79 62 80 88 72.0138547851382 0.0606638751798728 0.192441543759584 0.660583635969415 0.999550476130121 -0.00104461083069809 0.0545769298002831 0.93223632079503 0.999999433852421
8577==13 15 3 13 6 13 10.3333725855165 0.00540942141898505 0.241800236567722 0.962958034813464 0.999550476130121 0.000328991625388763 0.0557694564153233 0.94690764519499 0.999999433852421
8578==8 10 10 10 7 8 8.70342631776053 -0.0403991647304355 0.244480434388663 0.720255197875389 0.999550476130121 -0.000239334228282932 0.0557728890081447 0.961905278545632 0.999999433852421
8579==103 88 99 79 90 79 88.3584025704334 -0.14910378113057 0.195080300291172 0.297174721408427 0.999550476130121 0.0013311437723123 0.0543561389848384 0.922917987652714 0.999999433852421
8580==153 168 203 236 195 142 180.040606477354 0.0602445232773161 0.1847495909894 0.661469755975825 0.999550476130121 4.12507591949653e-05 0.0534595757710522 0.999109093025827 0.999999433852421
8581==34 43 51 36 48 39 41.2028473332292 -0.0363937876575746 0.202881612817801 0.788376559195507 0.999550476130121 0.0012597668739306 0.0550882959292169 0.895962663179083 0.999999433852421
8582==19 15 14 8 13 14 13.6359202346915 -0.147776845785271 0.267365255632624 0.273920307792648 0.999550476130121 0.000152409446122356 0.0556598510844528 0.981714985526606 0.999999433852421
8583==24 37 34 45 37 24 32.9821620672408 0.0557912135791409 0.214676071415063 0.681698710823571 0.999550476130121 0.000177579500274344 0.0552377786718434 0.985911757963651 0.999999433852421
8584==36 27 32 36 36 22 31.029665544231 -0.0151169626665405 0.210100680195856 0.908903920708449 0.999550476130121 0.000743081016884962 0.0552756981921462 0.937579262447689 0.999999433852421
8585==93 95 106 120 98 85 97.9926652665002 0.0123523948221111 0.181012399681741 0.929860722175865 0.999550476130121 0.000276383511514334 0.0542153760010394 0.984730421546319 0.999999433852421
8586==64 73 62 57 66 63 63.1958506417585 -0.0641135802196938 0.190543128842557 0.640694748080911 0.999550476130121 0.00114301961296183 0.0547016526184682 0.923178050264064 0.999999433852421
8587==40 59 48 37 25 41 41.080515939326 -0.298319730820459 0.280319220368807 0.0814191275434668 0.999550476130121 0.000748147828787912 0.055101708693135 0.940931929683356 0.999999433852421
8588==61 68 40 40 51 56 51.870468293672 -0.108428855559061 0.211149279804951 0.442817987319041 0.999550476130121 -0.000151066814866669 0.0548878085350077 0.987539969209116 0.999999433852421
8589==39 57 48 46 51 58 49.0486508599735 0.0409172785930192 0.197865959637272 0.766823165541739 0.999550476130121 -2.17401956175853e-05 0.0549252902967094 0.996840261721749 0.999999433852421
8590==63 73 61 101 65 104 76.5487208180821 0.262624943073593 0.238912578847574 0.103661130295883 0.999550476130121 0.000397065217971933 0.0545205739462048 0.973485563446705 0.999999433852421
8591==43 69 81 87 68 61 67.114199794332 0.0678394383940131 0.202152096957318 0.624158879171037 0.999550476130121 0.000470440533609841 0.0546546494652074 0.969886137952068 0.999999433852421
8592==76 80 52 66 82 79 71.3499761257432 0.0543162308734972 0.192320006914884 0.693874935471631 0.999550476130121 0.000825994067768339 0.0545831059184687 0.945556800266744 0.999999433852421
8593==34 44 38 45 43 42 40.3548500106238 0.0676452101693859 0.203970217165731 0.625882060373225 0.999550476130121 -0.000704840171228797 0.0550840498863535 0.940876447803188 0.999999433852421
8594==17 13 13 7 16 14 13.1343229622492 -0.0662291576105705 0.240289268787171 0.592004335972756 0.999550476130121 -0.000376169363424114 0.055672163154746 0.949249754773045 0.999999433852421
8596==86 69 76 62 54 74 69.1493792936304 -0.174130232722581 0.211582580738758 0.238874239670717 0.999550476130121 0.000740223662328796 0.0546140067082087 0.952553595969328 0.999999433852421
8597==78 76 63 59 57 85 68.6083182217097 -0.0690192417235945 0.194833556309039 0.616880355121859 0.999550476130121 1.55690838412155e-05 0.0546139900696357 0.999910765983189 0.999999433852421
8598==15 16 17 22 17 24 18.1987624331474 0.132947181320834 0.248426031464058 0.33811671738029 0.999550476130121 0.000696093081604476 0.0555523030413729 0.922706615740299 0.999999433852421
8599==27 39 31 26 33 25 29.7185472724261 -0.0973389773532465 0.221101117678613 0.482841269568306 0.999550476130121 -0.000782816676720446 0.0553015688089645 0.927610602827814 0.999999433852421
8600==58 55 42 53 57 53 52.1753043506177 0.0253933023511019 0.19383687479252 0.854119371570543 0.999550476130121 -0.000913218315604357 0.0548781478677534 0.932494154552848 0.999999433852421
8601==70 120 110 105 70 111 96.1879293193997 -0.0453615656423888 0.195465706468289 0.739647594383373 0.999550476130121 -0.000153148344533748 0.0542617967737222 0.992533584413759 0.999999433852421
8602==22 20 16 15 19 15 17.5708019992284 -0.0899789232727242 0.235743027963261 0.496714543546438 0.999550476130121 -0.00158251894662306 0.0555900314328971 0.820083691655069 0.999999433852421
8603==53 51 33 57 60 72 53.4235616728136 0.252023565243886 0.248179206967465 0.119099704212336 0.999550476130121 0.00025622666978484 0.0548727827069614 0.983115793777496 0.999999433852421
8604==57 60 52 69 60 41 55.6454562789201 -0.00628814572974182 0.195540792995399 0.961944472833621 0.999550476130121 -0.000505249333153061 0.0548210873504861 0.962838920031329 0.999999433852421
8605==136 136 128 124 97 130 123.316822910414 -0.129220500922812 0.186222950951564 0.35546466112481 0.999550476130121 -0.000799752834156997 0.0539434645395971 0.954460672992684 0.999999433852421
8606==22 16 14 29 25 26 21.6297595393154 0.272910625841965 0.308813037666509 0.102143346660316 0.999550476130121 -0.000660669716719834 0.0554866485664678 0.928835225482734 0.999999433852421
8607==43 26 24 18 35 23 27.7555590832365 -0.121506561660509 0.237228703215986 0.382423360663243 0.999550476130121 -0.000508251695716241 0.0553563877925438 0.950430040422039 0.999999433852421
8608==2 5 3 5 3 2 3.28276200314132 -0.00188903332440687 0.25864797528099 0.978839148882 0.999550476130121 5.52253208737516e-06 0.0559186083194531 0.999999335845212 0.999999433852421
8609==16 16 20 14 17 16 16.255634739534 -0.0539046491087632 0.229885148140815 0.673803438745813 0.999550476130121 0.000279559916877681 0.0555869120567589 0.969571527946807 0.999999433852421
8610==87 55 84 288 324 332 191.103701744285 1.98516312479447 0.240290132461968 8.39997410805709e-18 8.65558622338829e-16 -0.00109119117105113 0.0538530425999116 0.939876640035047 0.999999433852421
8611==54 59 83 66 64 56 62.7240551699594 -0.0495834904923171 0.194597756489777 0.717055249259032 0.999550476130121 0.000239323617730737 0.0547032806948824 0.985001688825583 0.999999433852421
8612==38 60 53 47 32 54 46.6282850068916 -0.095118888273226 0.212257406286773 0.496089322438204 0.999550476130121 0.000316357798483094 0.0549825378721762 0.977269157926205 0.999999433852421
8613==57 69 47 69 60 51 57.9242030664464 0.0178589848260636 0.193718096040401 0.897279117779126 0.999550476130121 -0.000445065805906604 0.0547814848577662 0.967053259323381 0.999999433852421
8614==45 63 80 44 47 62 56.0108125438264 -0.162417565859475 0.224900902677528 0.271519681772676 0.999550476130121 0.00112823513618488 0.0548428562377328 0.920921615028778 0.999999433852421
8615==95 136 85 94 98 92 98.4896974185622 -0.0976145143391224 0.19247588329493 0.483315270062768 0.999550476130121 -0.000666239491341571 0.0542229136222117 0.960093910790906 0.999999433852421
8616==21 18 17 24 23 29 21.6367383598629 0.169501773655975 0.255642260221242 0.247754989685022 0.999550476130121 -0.000541521833169808 0.0554737951468357 0.943636637640891 0.999999433852421
8618==46 61 61 48 57 69 56.1128857600858 0.0140147379573046 0.194112763817031 0.919534823297214 0.999550476130121 0.000230259155184982 0.0548074582819185 0.985282452997229 0.999999433852421
8619==29 46 34 44 46 37 38.7064758529906 0.0912630974988287 0.212390562802171 0.514624885060366 0.999550476130121 0.000790060107243788 0.0551248976937192 0.936709745664245 0.999999433852421
8620==97 68 62 72 79 49 70.1238691846687 -0.102828367238646 0.20593882686451 0.465489135873656 0.999550476130121 3.31220919429169e-05 0.0546056907522947 0.99906935187868 0.999999433852421
8621==32 43 42 44 48 38 40.5232894866006 0.0607256896623872 0.204321117373418 0.660605688342004 0.999550476130121 0.000920952537543673 0.0550882894786255 0.929270496946861 0.999999433852421
8622==82 66 74 79 73 66 72.2309479110021 -0.0261667679656333 0.185323992128122 0.846334709119296 0.999550476130121 -0.000432976245831055 0.0545530538269684 0.972845997626875 0.999999433852421
8623==93 84 72 94 101 69 84.1816490939685 0.0336604833041476 0.187016176641923 0.806563516391043 0.999550476130121 -0.000370951768549218 0.0543953628105234 0.97454499000144 0.999999433852421
8624==104 84 110 94 86 104 95.5491141834162 -0.0521124087490165 0.182363349193641 0.700809958452162 0.999550476130121 -0.000180825014111603 0.0542434207135749 0.98827442916074 0.999999433852421
8625==35 33 26 35 32 31 31.5056470721596 0.016413590218827 0.206860634517947 0.904586966687834 0.999550476130121 0.000596214429109532 0.0552559397209713 0.947670600611321 0.999999433852421
8626==41 31 32 35 35 35 34.3020416926558 -0.00361416750670359 0.204056040043454 0.977379703058982 0.999550476130121 -0.000653427699524698 0.0551998605240918 0.940106558731899 0.999999433852421
8627==119 62 116 45 96 74 84.1501582362403 -0.256980644658444 0.268539273889188 0.115735334786829 0.999550476130121 -0.000322982767511251 0.0544645114237409 0.976001078660531 0.999999433852421
8628==42 34 54 61 49 49 47.4111393320488 0.133432171270327 0.216587798078537 0.356089616979618 0.999550476130121 0.000985339370396332 0.0549740628758842 0.927129350925216 0.999999433852421
8629==18 35 35 23 28 19 25.9549444316268 -0.139399756019026 0.242907404450056 0.325159405638544 0.999550476130121 0.000401420892856629 0.0553892394189626 0.962721505934693 0.999999433852421
8630==174 111 161 106 103 179 136.952905365435 -0.116800777620487 0.205514853929043 0.410478546609645 0.999550476130121 0.000440326603634937 0.053842270263956 0.977394239694605 0.999999433852421
8631==45 63 72 69 60 69 62.0202876031918 0.0587727581882798 0.195471008136368 0.671321385859416 0.999550476130121 -0.000173467655501789 0.0547154598092436 0.986767037399856 0.999999433852421
8632==45 37 21 45 21 43 34.7826623168758 0.0226027809632479 0.216639266220929 0.865742263481875 0.999550476130121 0.000263688744402595 0.0552218498090787 0.978811687638347 0.999999433852421
8633==30 23 24 29 22 22 24.6283060055629 -0.0380177840493636 0.216171585153325 0.774380289044489 0.999550476130121 0.000670379481457841 0.0554042746062019 0.93504985891123 0.999999433852421
8634==20 22 22 17 17 20 19.3782206820429 -0.0966787551787137 0.233519765368988 0.473524708811924 0.999550476130121 0.000525527304355948 0.0555174148403089 0.944375138749303 0.999999433852421
8635==117 190 184 174 124 101 146.215812203627 -0.178109815616741 0.218037610217939 0.231899325799357 0.999550476130121 6.67154387416107e-05 0.0537594632511886 0.997607892762116 0.999999433852421
8636==28 38 35 37 32 45 35.2654206351409 0.0677886086951921 0.210031563884499 0.623544360486576 0.999550476130121 -0.00129225082305644 0.0552024641885397 0.892621635642111 0.999999433852421
8637==29 31 23 24 26 25 25.9375178217154 -0.0676231428794905 0.217897413995372 0.617364509167614 0.999550476130121 0.000106359316382554 0.0553691874470767 0.991386139403542 0.999999433852421
8638==109 120 178 150 169 120 138.846761581332 0.0469436053280562 0.187875671499281 0.733949700976462 0.999550476130121 -0.000812075008816517 0.0538122979848739 0.955426318174983 0.999999433852421
8639==40 30 44 35 22 45 35.4707389920214 -0.0764152789428268 0.216894726301583 0.575923575709127 0.999550476130121 -0.000347580753989877 0.0551942469554524 0.969695221945093 0.999999433852421
8640==146 100 155 148 113 134 130.689320843014 -0.0244220744373931 0.182927405933074 0.855862871010565 0.999550476130121 -0.000803539755408436 0.0538789648377022 0.952993032313351 0.999999433852421
8641==142 160 167 154 138 117 144.197475639367 -0.137142644143678 0.185146868696273 0.326797807596622 0.999550476130121 0.000636586194082453 0.0537427879791111 0.96821621964651 0.999999433852421
8642==73 64 62 75 78 54 66.6326463292625 0.0181798269721578 0.189675518045746 0.895232710766386 0.999550476130121 1.05113201771172e-05 0.054638793673144 0.999705197526829 0.999999433852421
8643==64 77 44 53 78 57 61.1946176358621 0.000785044260314673 0.197566112399577 0.996732963774094 0.99993894890947 -2.87668522356387e-05 0.054738120399244 0.996700522473558 0.999999433852421
8644==52 44 41 41 56 60 48.2173220536222 0.0853450970390918 0.204472275260016 0.542248195897864 0.999550476130121 -0.000780292626505999 0.0549493280336436 0.952563566486269 0.999999433852421
8645==25 26 26 30 38 35 29.5065422128178 0.186281253370522 0.246968849160293 0.218831655215522 0.999550476130121 0.000736636520170115 0.055306243801015 0.934422779920756 0.999999433852421
8646==12 3 9 6 10 6 7.5554168006949 -0.0273122498366744 0.247820951178943 0.795651216221345 0.999550476130121 -0.000625306520495955 0.055824349733911 0.885225244365669 0.999999433852421
8647==48 77 76 79 64 49 64.5240110559206 -0.0420256314949824 0.198989925017916 0.757744298578046 0.999550476130121 0.000639686140475173 0.0546922561158224 0.957992378003237 0.999999433852421
8648==8 6 6 10 10 10 8.19361454165641 0.126046816147592 0.273946625792369 0.294912156562295 0.999550476130121 -0.00153163309273851 0.0558221931903469 0.751511579676399 0.999999433852421
8649==85 72 99 75 66 70 76.7205777514646 -0.176857204994131 0.208318766055998 0.230623247450142 0.999550476130121 0.000318508157522339 0.0544994480027245 0.979292676515598 0.999999433852421
8650==167 88 131 149 194 178 148.698984651186 0.25213167966214 0.230614187412439 0.112209613896045 0.999550476130121 0.0001270159936175 0.0537402919633276 0.994526475119467 0.999999433852421
8651==17 18 13 14 10 18 14.7752101960376 -0.0644132314494374 0.235819613696647 0.610738704400142 0.999550476130121 -0.00029984546032152 0.0556287598386487 0.961375738464368 0.999999433852421
8653==46 37 59 54 56 59 51.0173173912193 0.115575357475701 0.208894077533879 0.417884203032153 0.999550476130121 0.000121865605625784 0.0548955678982365 0.992451228948689 0.999999433852421
8654==65 48 75 46 76 50 59.1153452702586 -0.0719211156089428 0.204200800466872 0.601989570128105 0.999550476130121 1.83826540658454e-05 0.054772003591878 0.999919148893124 0.999999433852421
8655==97 58 67 28 47 75 61.1325884697148 -0.315712057787893 0.303066732748113 0.072059132109972 0.999550476130121 0.000656556806559175 0.0548109957570769 0.953867231134047 0.999999433852421
8656==99 104 102 101 113 40 91.8339663611273 -0.132196008261529 0.224099389023616 0.356295459080224 0.999550476130121 0.000378485451120316 0.0543598933423399 0.978115638806999 0.999999433852421
8657==41 39 34 21 25 22 29.9266141397434 -0.503294200023389 0.348699059605143 0.0182888360907604 0.39741931124208 9.56280958043213e-05 0.0553129155309057 0.992520930674716 0.999999433852421
8658==123 84 99 98 88 112 99.1467100336059 -0.0327214590877331 0.183771184814972 0.804548213390605 0.999550476130121 0.000763748418385178 0.0542126048917928 0.956838829424701 0.999999433852421
8659==95 66 90 127 110 143 103.406401978504 0.419146779824068 0.250217573136924 0.0194726978602065 0.420285728816123 -0.00117981968425691 0.0542086674530653 0.930639070926044 0.999999433852421
